month,sample_period,sp500_log_return,term_spread,z_sp500_log_return,z_term_spread
2002-05,in_sample,-0.02983088875324135,3.4,-1.016677149828098,1.453265788996579
2002-06,in_sample,-0.06234372661309363,3.2,-1.943698575593559,1.272054718050674
2002-07,in_sample,-0.1153021901336192,2.94,-3.453675359864607,1.036480325820996
2002-08,in_sample,0.009867160787155389,2.61,0.1152124331015195,0.7374820587602523
2002-09,in_sample,-0.05027008178568627,2.21,-1.59944909819221,0.3750599168684416
2002-10,in_sample,-0.01530416995426583,2.33,-0.6024844659790795,0.4837865594359849
2002-11,in_sample,0.06269904673916367,2.8,1.621580177812792,0.9096325761588624
2002-12,in_sample,-0.01188443657605377,2.82,-0.5049794088790811,0.927753683253453
2003-01,in_sample,-0.003721411298604004,2.86,-0.2722313675090818,0.963995897442634
2003-02,in_sample,-0.06790191345952076,2.71,-2.102176230397363,0.8280875942332051
2003-03,in_sample,0.01140385117901698,2.66,0.1590272770768184,0.7827848264967289
2003-04,in_sample,0.04999140670317733,2.81,1.259253928869113,0.9186931297061579
2003-05,in_sample,0.05031757049843234,2.48,1.268553665416679,0.619694862645414
2003-06,in_sample,0.0541099572261787,2.39,1.376683991245623,0.5381498807197566
2003-07,in_sample,0.004584616268365651,3.06,-0.03540597715804659,1.14520696838854
2003-08,in_sample,-0.003037231090607381,3.48,-0.2527236975040366,1.525750217374941
2003-09,in_sample,0.02977865297839768,3.31,0.6829383252493769,1.371720807070921
2003-10,in_sample,0.01874535616932472,3.35,0.3683517430836208,1.407963021260102
2003-11,in_sample,0.01069610844754731,3.35,0.1388477812471935,1.407963021260102
2003-12,in_sample,0.02885853667630728,3.36,0.6567035336291981,1.417023574807398
2004-01,in_sample,0.04689178004819937,3.25,1.170875906211593,1.31735748578715
2004-02,in_sample,0.009526057589642482,3.14,0.1054867372439445,1.217691396766902
2004-03,in_sample,-0.01709533813402244,2.88,-0.653555101121454,0.9821170045372246
2004-04,in_sample,0.008310714370072882,3.39,0.07083429598193421,1.444205235449284
2004-05,in_sample,-0.02735240774060383,3.68,-0.9460095257968845,1.706961288320846
2004-06,in_sample,0.02682286825106186,3.44,0.5986615917325484,1.48950800318576
2004-07,in_sample,-0.02404286256682312,3.14,-0.8516462069485516,1.217691396766902
2004-08,in_sample,-0.01540952401836596,2.78,-0.605488370932971,0.8915114690642718
2004-09,in_sample,0.02603246797633006,2.45,0.5761253248964852,0.5925132020035283
2004-10,in_sample,-0.0004027079929315814,2.31,-0.1776069276684749,0.4656654523413944
2004-11,in_sample,0.04526284925549622,2.08,1.124431060257694,0.2572727207536032
2004-12,in_sample,0.02556565141095575,2.01,0.5628152299773764,0.193848845922536
2005-01,in_sample,-0.01495436627529946,1.85,-0.5925106978751934,0.048879989165812
2005-02,in_sample,0.01530453552734769,1.59,0.2702454359357137,-0.186694403063865
2005-03,in_sample,-0.0039506760425546,1.7,-0.2787682724304845,-0.08702831404361717
2005-04,in_sample,-0.02583080297398458,1.5,-0.9026248103105537,-0.2682393849895225
2005-05,in_sample,0.01182405108747544,1.24,0.1710082158039998,-0.5038137772191995
2005-06,in_sample,0.0201390531885729,0.96,0.4080894923209428,-0.7575092765434671
2005-07,in_sample,0.01649043963527748,0.89,0.3040584953091527,-0.820933151374534
2005-08,in_sample,0.001659507188508416,0.74,-0.1188080720910501,-0.9568414545839631
2005-09,in_sample,0.00134683453072613,0.71,-0.1277231429398218,-0.9840231152258488
2005-10,in_sample,-0.0280925714970193,0.67,-0.9671134252390017,-1.02026532941503
2005-11,in_sample,0.03738914840433909,0.57,0.8999323739063704,-1.110870864887983
2005-12,in_sample,0.01976507065517469,0.5,0.3974263252723878,-1.17429473971905
2006-01,in_sample,0.01311416779504232,0.08,0.2077926341561518,-1.554837988705451
2006-02,in_sample,-0.001627938278741351,0.03,-0.2125412736440051,-1.600140756441927
2006-03,in_sample,0.01329778892412789,0.09,0.2130281267212522,-1.545777435158155
2006-04,in_sample,0.006494855086375884,0.27,0.01905965639438611,-1.382687471306841
2006-05,in_sample,-0.009382133337927324,0.27,-0.433632554276459,-1.382687471306841
2006-06,in_sample,-0.02897362918903983,0.19,-0.9922345592771676,-1.455171899685203
2006-07,in_sample,0.005625837923097269,0.01,-0.005718172387886125,-1.618261863536518
2006-08,in_sample,0.02112829292352608,-0.21,0.4362951639843364,-1.817594041577014
2006-09,in_sample,0.02348767609243474,-0.21,0.5035670139101021,-1.817594041577014
2006-10,in_sample,0.03404876259808718,-0.32,0.8046897123439932,-1.917260130597261
2006-11,in_sample,0.01835794028417331,-0.47,0.3573055579500638,-2.053168433806691
2006-12,in_sample,0.01980771054712211,-0.41,0.3986420940587969,-1.998805112522919
2007-01,in_sample,0.005449604767564685,-0.35,-0.01074301555332073,-1.944441791239148
2007-02,in_sample,0.01438873745209945,-0.44,0.2441337676436568,-2.025986773164805
2007-03,in_sample,-0.02654666278247265,-0.52,-0.9230357440830329,-2.098471201543167
2007-04,in_sample,0.03950224276289897,-0.32,0.9601819206698048,-1.917260130597261
2007-05,in_sample,0.03193784920909564,-0.12,0.744502350417438,-1.736049059651356
2007-06,in_sample,0.002016309647751298,0.36,-0.1086347514504549,-1.301142489381183
