month,sample_period,sp500_log_return,credit_spread,z_sp500_log_return,z_credit_spread
2017-05,in_sample,0.01516015456596961,0.69,0.2661287776099459,-0.655268005688976
2017-06,in_sample,0.01600252812061225,0.69,0.2901469312087804,-0.655268005688976
2017-07,in_sample,0.008228209161259463,0.68,0.06848186840741792,-0.6803898704524356
2017-08,in_sample,0.0008634875656675779,0.67,-0.1415045604407924,-0.7055117352158954
2017-09,in_sample,0.01479903995825891,0.71,0.2558325069507155,-0.6050242761620563
2017-10,in_sample,0.02541207353040274,0.71,0.5584363447379527,-0.6050242761620563
2017-11,in_sample,0.01421603132745591,0.69,0.2392094888527492,-0.655268005688976
2017-12,in_sample,0.02690564452555205,0.72,0.6010217480599725,-0.5799024113985966
2018-01,in_sample,0.04601353651394033,0.69,1.145835010771843,-0.655268005688976
2018-02,in_sample,-0.0308088484040932,0.71,-1.044561198393211,-0.6050242761620563
2018-03,in_sample,-0.0008838872380375789,0.82,-0.1913265381118845,-0.3286837637639987
2018-04,in_sample,-0.01834865905062431,0.79,-0.6892903804612077,-0.4040493580543779
2018-05,in_sample,0.01787495866465659,0.87,0.3435345573541492,-0.2030744399466996
2018-06,in_sample,0.01937800745577034,0.91,0.3863901960818246,-0.1025869808928603
2018-07,in_sample,0.01416392489912207,0.9,0.2377238056991041,-0.1277088456563201
2018-08,in_sample,0.02271369141582278,0.87,0.4814987963793455,-0.2030744399466996
2018-09,in_sample,0.01516874822991169,0.9,0.2663738042248011,-0.1277088456563201
2018-10,in_sample,-0.04081481435188008,0.91,-1.32985603666791,-0.1025869808928603
2018-11,in_sample,-0.02259435450917464,1.06,-0.8103456594349131,0.2742409905590367
2018-12,in_sample,-0.05896001765259378,1.15,-1.847220663746581,0.5003377734301745
2019-01,out_of_sample,0.01549106286614113,1.22,0.2755637917279051,0.6761908267743932
2019-02,out_of_sample,0.05501690361573267,1.09,1.40254327608447,0.3496065848494161
2019-03,out_of_sample,0.01767321186253742,1.05,0.3377822570181924,0.2491191257955769
2019-04,out_of_sample,0.03498038758816188,0.94,0.8312526451245926,-0.02722138660248113
2019-05,out_of_sample,-0.0170499623008232,1,-0.6522613238827836,0.1235098019782778
2019-06,out_of_sample,0.01234506215708953,1.06,0.1858635300855518,0.2742409905590367
2019-07,out_of_sample,0.03600067037231582,0.89,0.8603434309036544,-0.1528307104197799
2019-08,out_of_sample,-0.03346832556465557,0.91,-1.120389470283914,-0.1025869808928603
2019-09,out_of_sample,0.02879886012614616,0.87,0.6550020075780552,-0.2030744399466996
2019-10,out_of_sample,-0.001502055036934302,0.88,-0.2089520310561088,-0.1779525751832398
2019-11,out_of_sample,0.04183848424805165,0.91,1.026793943952244,-0.1025869808928603
2019-12,out_of_sample,0.02287555363522414,0.86,0.486113888610107,-0.2281963047101594
2020-01,out_of_sample,0.0314368511273123,0.82,0.7302176559197592,-0.3286837637639987
2020-02,out_of_sample,-0.0002711141204610977,0.81,-0.1738548608754921,-0.3538056285274582
2020-03,out_of_sample,-0.2115617574003709,1.9,-6.19827371439274,2.384477630689659
2020-04,out_of_sample,0.04048359842847173,1.49,0.9881627980144319,1.354481175387808
2020-05,out_of_sample,0.05550566853342035,1.3,1.416479172815849,0.8771657448820718
2020-06,out_of_sample,0.06145274312732351,1.25,1.58604497918864,0.7515564210647726
2020-07,out_of_sample,0.03262444430709309,1.12,0.7640788749094793,0.4249721791397956
2020-08,out_of_sample,0.05580527328505448,0.97,1.425021645337724,0.04814420768789832
2020-09,out_of_sample,-0.007752726324176956,1.12,-0.3871741300826021,0.4249721791397956
2020-10,out_of_sample,0.01567926806077748,1.1,0.2809299873402448,0.3747284496128759
2020-11,out_of_sample,0.03740299966247441,0.93,0.9003273075359908,-0.05234325136594067
2020-12,out_of_sample,0.04040068764853454,0.88,0.9857988066040232,-0.1779525751832398
2021-01,out_of_sample,0.02629011158926752,0.77,0.5834713815659823,-0.4542930875812975
2021-02,out_of_sample,0.02336476622326954,0.7,0.5000625495306679,-0.6301461409255162
2021-03,out_of_sample,0.006948029689668992,0.73,0.03198078523205758,-0.5547805466351368
2021-04,out_of_sample,0.05731249592556224,0.67,1.467996290835367,-0.7055117352158954
2021-05,out_of_sample,0.006420343886757315,0.67,0.01693515779467468,-0.7055117352158954
2021-06,out_of_sample,0.01680677114214935,0.69,0.313077888995393,-0.655268005688976
2021-07,out_of_sample,0.02911630122178848,0.68,0.6640530383846359,-0.6803898704524356
2021-08,out_of_sample,0.02052563224803492,0.7,0.4191118174842616,-0.6301461409255162
2021-09,out_of_sample,-0.001946803749342591,0.67,-0.2216329169037633,-0.7055117352158954
2021-10,out_of_sample,0.003405209457548076,0.65,-0.06903378252017658,-0.755755464742815
2021-11,out_of_sample,0.04529200908659686,0.67,1.125262479167311,-0.7055117352158954
2021-12,out_of_sample,0.001581232311192515,0.66,-0.1210398824511234,-0.7306335999793552
2022-01,out_of_sample,-0.02183278897038144,0.66,-0.7886315422412957,-0.7306335999793552
2022-02,out_of_sample,-0.03059907854273927,0.91,-1.038580140793959,-0.1025869808928603
2022-03,out_of_sample,-0.01013128957737102,0.87,-0.4549928516520306,-0.2030744399466996
2022-04,out_of_sample,7.009938884917151e-06,0.93,-0.1659248560218404,-0.05234325136594067
2022-05,out_of_sample,-0.08329060300621717,1.03,-2.540945832292255,0.1988753962686572
2022-06,out_of_sample,-0.03562736572812014,1.1,-1.181949045589129,0.3747284496128759
2022-07,out_of_sample,0.003273172379225498,1.18,-0.07279848620824335,0.575703367720554
2022-08,out_of_sample,0.06118998879527346,1.06,1.578553203276212,0.2742409905590367
2022-09,out_of_sample,-0.076961264576928,1.16,-2.360480738467977,0.5254596381936343
2022-10,out_of_sample,-0.03285938087710223,1.2,-1.103026951056853,0.6259470972474735
2022-11,out_of_sample,0.05010183102502228,1.17,1.262402399412261,0.5505815029570941
2022-12,out_of_sample,-0.001304650034477477,1.17,-0.2033235261676835,0.5505815029570941
2023-01,out_of_sample,0.01226366645733764,1.01,0.1835427373586777,0.1486316667417376
2023-02,out_of_sample,0.02960992069450605,1.06,0.6781273504873422,0.2742409905590367
2023-03,out_of_sample,-0.0276166256651649,1.21,-0.9535430323519014,0.6510689620109333
2023-04,out_of_sample,0.03780616795264141,1.07,0.9118226326990874,0.2993628553224965
2023-05,out_of_sample,0.005976526624640511,1.13,0.004280829898711917,0.4500940439032549
2023-06,out_of_sample,0.04692578399605275,1.09,1.171845442871437,0.3496065848494161
2023-07,out_of_sample,0.03675877608393973,1.08,0.8819588998670189,0.3244847200859563
2023-08,out_of_sample,-0.01131397414659954,1.07,-0.4887141140137779,0.2993628553224965
2023-09,out_of_sample,0.01301934506963218,1.01,0.2050890037168902,0.1486316667417376
2023-10,out_of_sample,-0.05610241281900381,1.01,-1.765743281842002,0.1486316667417376
2023-11,out_of_sample,0.04368891671141945,1.03,1.079554350406709,0.1988753962686572
2023-12,out_of_sample,0.04921436913574626,0.84,1.237098665869977,-0.278440034237079
2024-01,out_of_sample,0.02517430935895408,0.74,0.5516571001158012,-0.529658681871677
2024-02,out_of_sample,0.04227615880502343,0.75,1.039273128130942,-0.5045368171082171
2024-03,out_of_sample,0.03115587773776513,0.73,0.7222064096144403,-0.5547805466351368
2024-04,out_of_sample,-0.01129636851698312,0.72,-0.4882121339670389,-0.5799024113985966
2024-05,out_of_sample,0.02372421303312788,0.67,0.5103112671479384,-0.7055117352158954
2024-06,out_of_sample,0.03378795581778392,0.72,0.7972534659490091,-0.5799024113985966
2024-07,out_of_sample,0.02243469052107118,0.73,0.4735437907794853,-0.5547805466351368
2024-08,out_of_sample,-0.01085501948384007,0.73,-0.4756281813841211,-0.5547805466351368
2024-09,out_of_sample,0.02577743280002138,0.72,0.5688536412070722,-0.5799024113985966
2024-10,out_of_sample,0.02997706411109956,0.65,0.6885955173996862,-0.755755464742815
2024-11,out_of_sample,0.02347782001745608,0.61,0.5032859928341028,-0.8562429237966542
2024-12,out_of_sample,0.01356542920110374,0.6,0.2206592130085795,-0.8813647885601141
2025-01,out_of_sample,-0.005235854212211702,0.6,-0.3154118808516777,-0.8813647885601141
2025-02,out_of_sample,0.009846803823628568,0.6,0.11463200571975,-0.8813647885601141
2025-03,out_of_sample,-0.06053540942620294,0.68,-1.892138979840843,-0.6803898704524356
2025-04,out_of_sample,-0.05691689726369069,0.75,-1.788966247934105,-0.5045368171082171
2025-05,out_of_sample,0.07900411168843578,0.74,2.086477909029828,-0.529658681871677
2025-06,out_of_sample,0.03699981282618292,0.65,0.8888314535770124,-0.755755464742815
2025-07,out_of_sample,0.04325520463301134,0.63,1.067188146292793,-0.8059991942697347
2025-08,out_of_sample,0.01770152749879386,0.61,0.3385896058447406,-0.8562429237966542
2025-09,out_of_sample,0.02695005007466874,0.61,0.6022878600995151,-0.8562429237966542
2025-10,out_of_sample,0.02277475346611047,0.58,0.4832398264660411,-0.9316085180870337
2025-11,out_of_sample,0.0007717091811226032,0.62,-0.1441213891920099,-0.8311210590331944
2025-12,out_of_sample,0.01649892655447218,0.55,0.3043004783672341,-1.006974112377413
2026-01,out_of_sample,0.01104193077272914,0.5,0.1487080311070637,-1.132583436194712
2026-02,out_of_sample,-0.005108913494049361,0.53,-0.3117924869972933,-1.057217841904333
2026-03,out_of_sample,-0.03534261198544243,0.56,-1.173830012065602,-0.9818522476139531
2026-04,out_of_sample,0.04446848880948082,0.58,1.10178187914311,-0.9316085180870337
